checked_at,event_id,section_group,min_total_cents,min_prefee_cents,listings,usd_cad_rate,buy_url
2026-06-11T22:31:58-04:00,822794,TM Lounge,172600,132700,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-27-2026-toronto-on-rogers-centre/events/68af4f69561870a68b98923e/listings/6a2abb1897c791990d2f0e72
2026-06-11T22:31:58-04:00,822794,Wheelchair,68700,52800,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-27-2026-toronto-on-rogers-centre/events/68af4f69561870a68b98923e/listings/6a21ea6a34676ac64ed75433
2026-06-11T22:31:58-04:00,822795,100 Outfield,10900,8300,24,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a206a5e99548238fd1c690a
2026-06-11T22:31:58-04:00,822795,200 Bases,11200,8500,26,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a2734da3a0a02f6a8fea4cf
2026-06-11T22:31:58-04:00,822795,200 Infield,16900,12900,22,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69a4ec8ec42be979a8501c50
2026-06-11T22:31:58-04:00,822795,200 Outfield,9500,7300,24,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a0b199b3828919bf0e492c2
2026-06-11T22:31:58-04:00,822795,500 Bases,5900,4500,11,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69ac2cc389f0a636ae5679ec
2026-06-11T22:31:58-04:00,822795,500 Home Plate,5900,4500,28,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a2557c099548238fd584ecb
2026-06-11T22:31:58-04:00,822795,500 Infield,5900,4500,23,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a24604199548238fd8d7531
2026-06-11T22:31:58-04:00,822795,500 Outfield,5800,4400,12,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69a4ec88c42be979a84f6d3a
2026-06-11T22:31:58-04:00,822795,Baseline Reserved,17100,13100,31,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a174b853828919bf07f6577
2026-06-11T22:31:58-04:00,822795,Corner Reserved,12500,9500,21,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6992454b7f68d3e8ae12d747
2026-06-11T22:31:58-04:00,822795,Dugout Reserved,17300,13200,31,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69c5a8cf53c05bd14595d4ab
2026-06-11T22:31:58-04:00,822795,Home Reserved,16400,12600,21,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a03c246a33ac078dc76b578
2026-06-11T22:31:58-04:00,822795,Premium Club,31900,24500,32,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69f204955d3b4e7cfc702430
2026-06-11T22:31:58-04:00,822795,Standing Room Only,6200,4700,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a1f9c5699548238fded3f24
2026-06-11T22:31:58-04:00,822795,TD Clubhouse,31000,23700,8,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/69b48edcf6fbc8b3541b2f26
2026-06-11T22:31:58-04:00,822795,TM Lounge,172600,132700,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a2abed397c791990d22d880
2026-06-11T22:31:58-04:00,822795,Wheelchair,49900,38300,1,1.3993,https://gametime.co/mlb-baseball/rangers-at-blue-jays-tickets/6-28-2026-toronto-on-rogers-centre/events/68af4f692b923320a728e75f/listings/6a21ea6984d9e3f5e19361d6
2026-06-11T22:31:58-04:00,822792,100 Outfield,7700,5800,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a17a002226431b0aff4ee7a
2026-06-11T22:31:58-04:00,822792,200 Bases,9900,7500,20,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a29de1599548238fd3164eb
2026-06-11T22:31:58-04:00,822792,200 Infield,13800,10600,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a2745d199548238fdd26785
2026-06-11T22:31:58-04:00,822792,200 Outfield,8600,6600,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a17a04010f03d5b57f565e3
2026-06-11T22:31:58-04:00,822792,500 Bases,4600,3400,20,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69c953f253c05bd1456d1a1a
2026-06-11T22:31:58-04:00,822792,500 Home Plate,4000,3000,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69bd9830f6fbc8b3545c6c65
2026-06-11T22:31:58-04:00,822792,500 Infield,5000,3800,22,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69ab106a89f0a636ae063369
2026-06-11T22:31:58-04:00,822792,500 Outfield,4200,3100,19,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69724043e7fbadfb8e7d7d95
2026-06-11T22:31:58-04:00,822792,Baseline Reserved,14100,10800,33,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69a4ec82c42be979a84eae9c
2026-06-11T22:31:58-04:00,822792,Corner Reserved,12600,9600,26,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69b05e3389f0a636aee85adb
2026-06-11T22:31:58-04:00,822792,Dugout Reserved,13500,10300,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a28873aa8849b08c8d01bca
2026-06-11T22:31:58-04:00,822792,Home Reserved,13000,9900,25,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a2b277c7390bbb0b6dfc440
2026-06-11T22:31:58-04:00,822792,Premium Club,37400,28700,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69c56b4f53c05bd145032e4c
2026-06-11T22:31:58-04:00,822792,Standing Room Only,5200,3900,1,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a185ca299548238fddfa204
2026-06-11T22:31:58-04:00,822792,TD Clubhouse,31000,23700,8,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/69b48f2cf6fbc8b3542690c0
2026-06-11T22:31:58-04:00,822792,TM Lounge,153900,118300,1,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-29-2026-toronto-on-rogers-centre/events/68af4f67486ac15b7e7f7058/listings/6a1da29399548238fdc8407d
2026-06-11T22:31:58-04:00,822793,100 Outfield,7500,5700,26,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a1dd9450f2ccd452c73678e
2026-06-11T22:31:58-04:00,822793,200 Bases,11200,8500,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a27061399548238fdc714db
2026-06-11T22:31:58-04:00,822793,200 Infield,13100,10000,23,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a222cb3ae8cd25037456bb3
2026-06-11T22:31:58-04:00,822793,200 Outfield,9500,7200,26,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/69fb626f50ae950bcb44d4a9
2026-06-11T22:31:58-04:00,822793,500 Bases,5600,4300,16,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a179fe066eb6ee2f4ae48b0
2026-06-11T22:31:58-04:00,822793,500 Home Plate,5800,4400,25,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a0b199d3828919bf0e4d5cc
2026-06-11T22:31:58-04:00,822793,500 Infield,6200,4700,15,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/698e22cff065733470356a01
2026-06-11T22:31:58-04:00,822793,500 Outfield,6600,5000,12,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a179ffca8b5976479c9a0e5
2026-06-11T22:31:58-04:00,822793,Baseline Reserved,14000,10700,30,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a0e1d403828919bf027219a
2026-06-11T22:31:58-04:00,822793,Corner Reserved,12500,9500,21,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a28bcd499548238fdf4e7e0
2026-06-11T22:31:58-04:00,822793,Dugout Reserved,14600,11100,31,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a179ffb7f4f250989d7c168
2026-06-11T22:31:58-04:00,822793,Home Reserved,14300,10900,20,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6a23d86ab0c0db29825e1186
2026-06-11T22:31:58-04:00,822793,Premium Club,39100,30000,27,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/6972ad99e7fbadfb8e2b7284
2026-06-11T22:31:58-04:00,822793,TD Clubhouse,30300,23200,8,1.3993,https://gametime.co/mlb-baseball/mets-at-blue-jays-tickets/6-30-2026-toronto-on-rogers-centre/events/68af4f67bbe8a1f1686b546a/listings/69b48f0ef6fbc8b35421ef66
2026-06-11T22:31:58-04:00,822789,100 Outfield,9500,7200,28,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a206b5099548238fd573db7
2026-06-11T22:31:58-04:00,822789,200 Bases,10800,8200,25,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a26bc0899548238fd600bb8
2026-06-11T22:31:58-04:00,822789,200 Infield,13300,10200,22,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69d2765953c05bd1454ac3a1
2026-06-11T22:31:58-04:00,822789,200 Outfield,9200,7000,17,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a206b4b99548238fd55a429
2026-06-11T22:31:58-04:00,822789,500 Bases,4800,3600,30,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a20858e99548238fd2e7f71
2026-06-11T22:31:58-04:00,822789,500 Home Plate,4600,3500,29,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69bd98f3f6fbc8b354813432
2026-06-11T22:31:58-04:00,822789,500 Infield,4700,3500,27,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a28cdb999548238fde75803
2026-06-11T22:31:58-04:00,822789,500 Outfield,4600,3400,20,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69a4ec8ac42be979a84faa70
2026-06-11T22:31:58-04:00,822789,Baseline Reserved,13600,10400,28,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a282d6699548238fdcbec90
2026-06-11T22:31:58-04:00,822789,Corner Reserved,10900,8300,19,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a21ea4699548238fdd28a90
2026-06-11T22:31:58-04:00,822789,Dugout Reserved,14700,11200,29,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6913aa3c759318d49d88a90f
2026-06-11T22:31:58-04:00,822789,Home Reserved,14700,11300,23,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a189f87226431b0aff5778e
2026-06-11T22:31:58-04:00,822789,Premium Club,33100,25400,23,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/69ea9d115d3b4e7cfc30f92a
2026-06-11T22:31:58-04:00,822789,TD Clubhouse,37400,28700,6,1.3993,https://gametime.co/mlb-baseball/white-sox-at-blue-jays-tickets/7-17-2026-toronto-on-rogers-centre/events/68af4f68bbe8a1f1686b546b/listings/6a0f8be33828919bf09ef34b
